source_type,playlist_kind,week_folder,week_number,platform,user_folder,user_number,playlist_file,playlist_name,playlist_id,playlist_url,playlist_position,track_id,track_url,track_name,artist_name,primary_artist_id,album_name,release_date,duration_seconds,explicit,popularity_metric,popularity_value,popularity_display,popularity_log10,selection_tier,baseline_empirical_percentile,baseline_empirical_band,baseline_range_band,baseline_median_value,baseline_median_log10,ratio_vs_baseline_median,log10_delta_vs_baseline_median,style,country,expected_year,secondary_metric,secondary_value,secondary_display,available_country_count,video_or_track_type,captured_at_utc,source_account_or_profile,metadata_error
recommended,weekly_recommendation,Week1_21July,1,Spotify,User8,8,experiment_results/Week1_21July/Spotify/User8/Week1_User8_spotify_metadata.csv,Week1-User8,6W1ai3xtubuTGHsxIqrP09,https://open.spotify.com/playlist/6W1ai3xtubuTGHsxIqrP09,24,0WTbXgGmirq6A9LfzHg2uA,https://open.spotify.com/track/0WTbXgGmirq6A9LfzHg2uA,The Cage,Sonata Arctica,5YeoQ1L71cXDMpSpqxOjfH,Winterheart's Guild,2002-01-01,275.440,False,spotify_artist_monthly_listeners,445224,"445,224",5.6485785671330895,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,14.795919045561796,1.1704392284749545,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User8,8,experiment_results/Week1_21July/Spotify/User8/Week1_User8_spotify_metadata.csv,Week1-User8,6W1ai3xtubuTGHsxIqrP09,https://open.spotify.com/playlist/6W1ai3xtubuTGHsxIqrP09,25,4i3L5DHB4W2CzKtaUdeDkC,https://open.spotify.com/track/4i3L5DHB4W2CzKtaUdeDkC,Wings of Steel,Wings of Steel,0y43lCvntQtyFlhCABGb0T,Wings of Steel,2022-03-11,203.546,False,spotify_artist_monthly_listeners,50778,"50,778",4.7056755912586725,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.687481306703001,0.22753625260053756,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User8,8,experiment_results/Week1_21July/Spotify/User8/Week1_User8_spotify_metadata.csv,Week1-User8,6W1ai3xtubuTGHsxIqrP09,https://open.spotify.com/playlist/6W1ai3xtubuTGHsxIqrP09,26,4oxM91Vv0cHU9AMaNEwD92,https://open.spotify.com/track/4oxM91Vv0cHU9AMaNEwD92,Blood Angel,Axxis,2kGeYVloFXuKXgXnhQTcIT,Doom of Destiny,2015-05-15,273.626,False,spotify_artist_monthly_listeners,52704,"52,704",4.72184357748966,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.7514871556279286,0.24370423883152537,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User8,8,experiment_results/Week1_21July/Spotify/User8/Week1_User8_spotify_metadata.csv,Week1-User8,6W1ai3xtubuTGHsxIqrP09,https://open.spotify.com/playlist/6W1ai3xtubuTGHsxIqrP09,27,6bKdh1YoDfUMe4mx8mZ3D1,https://open.spotify.com/track/6bKdh1YoDfUMe4mx8mZ3D1,Only Human,At Vance,4alZ73UZp90icEjdKjSIxw,Only Human,2002-02-25,315.693,False,spotify_artist_monthly_listeners,111103,"111,103",5.045725785906262,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.6922335582067727,0.5675864472481269,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User8,8,experiment_results/Week1_21July/Spotify/User8/Week1_User8_spotify_metadata.csv,Week1-User8,6W1ai3xtubuTGHsxIqrP09,https://open.spotify.com/playlist/6W1ai3xtubuTGHsxIqrP09,28,31BIfWawTAEnp8KsAasy13,https://open.spotify.com/track/31BIfWawTAEnp8KsAasy13,Mindtraveller,Falconer,1UKdnbreQFDmPg3Mhcjhkr,Falconer,2001-05-08,345.573,False,spotify_artist_monthly_listeners,49330,"49,330",4.693111115462141,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.6393606061613106,0.21497177680400625,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User8,8,experiment_results/Week1_21July/Spotify/User8/Week1_User8_spotify_metadata.csv,Week1-User8,6W1ai3xtubuTGHsxIqrP09,https://open.spotify.com/playlist/6W1ai3xtubuTGHsxIqrP09,29,25ZqVu02DsxzWkBCM3HSH8,https://open.spotify.com/track/25ZqVu02DsxzWkBCM3HSH8,Man and Machine,U.D.O.,2aWjaq32aRQo58dw0w8NM6,Man and Machine (Anniversary Edition),2002-03-25,341.373,False,spotify_artist_monthly_listeners,192310,"192,310",5.2840018678677145,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,6.390947459373234,0.8058625292095796,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User8,8,experiment_results/Week1_21July/Spotify/User8/Week1_User8_spotify_metadata.csv,Week1-User8,6W1ai3xtubuTGHsxIqrP09,https://open.spotify.com/playlist/6W1ai3xtubuTGHsxIqrP09,30,4bUnDOBTWfvmUDePpdXQsx,https://open.spotify.com/track/4bUnDOBTWfvmUDePpdXQsx,Black Flag,Iced Earth,3KEixcRfBS5K3E91Vn1Kdy,Incorruptible,2017-06-16,296.640,False,spotify_artist_monthly_listeners,219161,"219,161",5.34076327339021,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,7.283274068658403,0.862623934732075,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,1,7LYxaN0EpwhRoheZ3eySLw,https://open.spotify.com/track/7LYxaN0EpwhRoheZ3eySLw,Princess of the Night - 2009 Remaster,Saxon,71vVmHeNgCVSa5SVmfvscU,Denim and Leather (2009 Remaster),1981,242.573,False,spotify_artist_monthly_listeners,460312,"460,312",5.663052296783724,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,15.297331428001728,1.1849129581255893,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,2,0eV3PB3T0OxW4feG1DlOjQ,https://open.spotify.com/track/0eV3PB3T0OxW4feG1DlOjQ,Hearts on Fire,HammerFall,2o18h28enlHxj887tATc58,Crimson Thunder,2002-10-28,231.386,False,spotify_artist_monthly_listeners,858884,"858,884",5.93393451242058,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,28.542886577381942,1.4557951737624446,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,3,1KJSyY61dglJHGEUV8CdMm,https://open.spotify.com/track/1KJSyY61dglJHGEUV8CdMm,Kingdom Come,Manowar,4CzUzn54Cp9TQr6a7JIlMZ,Kings of Metal,1988-11-01,236.973,False,spotify_artist_monthly_listeners,1035240,"1,035,240",6.015041044085505,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,34.40364228506863,1.5369017054273701,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,4,2soaqea9OtrB2gD36zNF6s,https://open.spotify.com/track/2soaqea9OtrB2gD36zNF6s,Tears of a Mandrake,Edguy,3AGFqPP3gt5rMSvhR87Xxu,Mandrake,2001-09-24,431.693,False,spotify_artist_monthly_listeners,290277,"290,277",5.462812626018371,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,9.64663852979296,0.984673287360236,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,5,3HQVanEnLlPtywbJai0uiG,https://open.spotify.com/track/3HQVanEnLlPtywbJai0uiG,Hunting High And Low,Stratovarius,1O8CSXsPwEqxcoBE360PPO,Infinite,2000-03-28,248.666,False,spotify_artist_monthly_listeners,845438,"845,438",5.927081764216234,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,28.09604200591539,1.4489424255580987,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,6,4mJmi9z3o1B6k2vry39Ufh,https://open.spotify.com/track/4mJmi9z3o1B6k2vry39Ufh,Heavy Metal Never Dies,Iron Savior,6COmyouHXwCeIGS1IFd1PA,The Landing,2011-11-18,254.386,False,spotify_artist_monthly_listeners,57678,"57,678",4.761010192695719,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.9167857498919942,0.2828708540375837,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,7,7s0fJ0s9A5eRh4NXaMkfgS,https://open.spotify.com/track/7s0fJ0s9A5eRh4NXaMkfgS,Nightfall - Remastered 2007,Blind Guardian,7jxJ25p0pPjk0MStloN6o6,Nightfall in Middle Earth (Remastered 2007),1998-04-28,334.693,False,spotify_artist_monthly_listeners,594132,"594,132",5.7738829441443285,,70.0,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,19.744508324748264,1.2957436054861935,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,8,09OnB8xeghs8FRnu4dJKmU,https://open.spotify.com/track/09OnB8xeghs8FRnu4dJKmU,Still Alive,Nocturnal Rites,0dSoaJ8iEP3aid30p18O2g,Grand Illusion,2006-07-13,242.626,False,spotify_artist_monthly_listeners,25447,"25,447",4.405636589806667,,40.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,0.8456681399754079,-0.07250274885146801,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,9,3hfgxj1PpTUUdgU0P8Nt7e,https://open.spotify.com/track/3hfgxj1PpTUUdgU0P8Nt7e,Down from the Mountain,Allen Lande,2hxa4ytcni5FUIK8IR27tX,The Great Divide,2014-10-17,246.295,False,spotify_artist_monthly_listeners,53997,"53,997",4.732369631681519,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.794456814329866,0.25423029302338396,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,10,1P5B3ARqjPkB9yCNPZq9jV,https://open.spotify.com/track/1P5B3ARqjPkB9yCNPZq9jV,Rebellion (The Clans Are Marching) - Remastered Version,Grave Digger,6mfghV4I1CD17FOhDKq7cJ,Tunes Of War (Remastered 2006),1996,244.760,False,spotify_artist_monthly_listeners,74393,"74,393",4.871532072583568,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,2.472267455385331,0.39339273392543284,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,11,07Vk1JPd5MgBJxdrMpnLNh,https://open.spotify.com/track/07Vk1JPd5MgBJxdrMpnLNh,The Book of Heavy Metal (March of the Metallians),Dream Evil,1bkf8u8ot6vEpWTJFBzKZB,The Book of Heavy Metal,2004-07-13,325.800,False,spotify_artist_monthly_listeners,167499,"167,499",5.2240122185622475,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,5.566415207204812,0.7458728799041126,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,12,170Q9dEUIPy8imNb9p5DYu,https://open.spotify.com/track/170Q9dEUIPy8imNb9p5DYu,Impaler,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,Legends,2025-10-17,284.413,False,spotify_artist_monthly_listeners,3115408,"3,115,408",6.493514930785041,,90.0,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,103.53288358645442,2.0153755921269063,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,13,4i3L5DHB4W2CzKtaUdeDkC,https://open.spotify.com/track/4i3L5DHB4W2CzKtaUdeDkC,Wings of Steel,Wings of Steel,0y43lCvntQtyFlhCABGb0T,Wings of Steel,2022-03-11,203.546,False,spotify_artist_monthly_listeners,50778,"50,778",4.7056755912586725,,56.666666666666664,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,1.687481306703001,0.22753625260053756,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,14,1mShQXyieokm7Yr5F2WSRd,https://open.spotify.com/track/1mShQXyieokm7Yr5F2WSRd,Master of Confusion - Remastered,Gamma Ray,6LZE884lDIsCSLHuTplfGp,The Best (Of),2015-01-30,293.732,False,spotify_artist_monthly_listeners,170740,"170,740",5.232335277085655,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,5.674121830447642,0.7541959384275199,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,15,2NCh5hwrluY1w5D3BxDXMq,https://open.spotify.com/track/2NCh5hwrluY1w5D3BxDXMq,Under Jolly Roger,Running Wild,7954VFaZClkL503srfV5PE,Under Jolly Roger,1987-01-01,282.560,False,spotify_artist_monthly_listeners,98617,"98,617",4.993951786845871,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.27729221361869,0.5158124481877362,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,16,1NQCQj6x94ZBEPSODneBHw,https://open.spotify.com/track/1NQCQj6x94ZBEPSODneBHw,The Village of Dwarves,Rhapsody,0zQfrabOFYf36Ikb6PXcCY,Dawn of Victory,2000,232.173,False,spotify_artist_monthly_listeners,368660,"368,660",5.566626018751573,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,12.251503771891928,1.088486680093438,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,17,4WkdoleJNVD46dOS03j821,https://open.spotify.com/track/4WkdoleJNVD46dOS03j821,Hate Me,Children Of Bodom,1xUhNgw4eJDZfvumIpcz1B,Follow The Reaper,2000-10-30,284.733,True,spotify_artist_monthly_listeners,758547,"758,547",5.8799824950875115,,73.33333333333333,top_third_vs_final_balanced,within_final_balanced_high_range,30091.0,4.478139338658135,25.208434415605996,1.4018431564293765,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,18,6NckTLOMeZFE9sqx4EyisQ,https://open.spotify.com/track/6NckTLOMeZFE9sqx4EyisQ,Spirit Never Die,Masterplan,1OHNvr18TssBKYK0A75yvx,Masterplan,2003-01-20,326.893,False,spotify_artist_monthly_listeners,184836,"184,836",5.266786561465773,,63.333333333333336,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,6.142567545113157,0.7886472228076382,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,19,1xBR8Ne5wclgRXAiNTycei,https://open.spotify.com/track/1xBR8Ne5wclgRXAiNTycei,I Am Alive,Primal Fear,1yfiDL3YUEJlQCgb5Pun6g,Metal Commando,2020-07-24,274.826,False,spotify_artist_monthly_listeners,105691,"105,691",5.024038007016501,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.512379116679406,0.5458986683583662,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,20,2rV29Dueq15Cq4IyFgINDL,https://open.spotify.com/track/2rV29Dueq15Cq4IyFgINDL,Set This World on Fire,Rage,5TJVsWPUaJxBxWfVZQEt2x,Unity,2002-03-13,306.146,False,spotify_artist_monthly_listeners,92170,"92,170",4.964589587489903,,60.0,middle_third_vs_final_balanced,within_final_balanced_middle_range,30091.0,4.478139338658135,3.063042105612974,0.48645024883176813,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,21,4bUnDOBTWfvmUDePpdXQsx,https://open.spotify.com/track/4bUnDOBTWfvmUDePpdXQsx,Black Flag,Iced Earth,3KEixcRfBS5K3E91Vn1Kdy,Incorruptible,2017-06-16,296.640,False,spotify_artist_monthly_listeners,219161,"219,161",5.34076327339021,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,7.283274068658403,0.862623934732075,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
recommended,weekly_recommendation,Week1_21July,1,Spotify,User9,9,experiment_results/Week1_21July/Spotify/User9/Week1_User9_spotify_metadata.csv,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,22,2YkbC7444FgOHOIfH33UC8,https://open.spotify.com/track/2YkbC7444FgOHOIfH33UC8,For the King,Bloodbound,6nf7iwR6AoROxfUKZWd1r6,Nosferatu,2006-01-31,229.146,False,spotify_artist_monthly_listeners,295782,"295,782",5.470971741200654,,66.66666666666667,middle_third_vs_final_balanced,between_final_balanced_tier_ranges,30091.0,4.478139338658135,9.82958359642418,0.9928324025425193,,,,spotify_track_api_popularity,,,0,track,2026-07-24T08:36:00+00:00,Aysima Karçaaltıncaba,
